Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,122.27833557128906,626.3159790039062,1.1241008043289185,1336.800048828125,51.41554641723633,18479.91015625,122.28754533454185,628.77001953125,1.1329994201660156,1345.4000244140625,51.737845354958885,18506.240234375,120.99942797447076,613.843994140625,1.1238480806350708,1335.699951171875,51.19172808995085,18446.689453125,121.74470279501085,614.635009765625,1.1241008043289185,1344.800048828125,51.59460176210404,18486.689453125,2618300.0,86713000,0.0,30.0,20146100.0,79060000.0
2016-09-09,118.2575912475586,622.8610229492188,1.1271415948867798,1330.0999755859375,50.32330322265625,18085.44921875,121.39505972228298,626.8300170898438,1.128668189048767,1338.5,51.49611228517108,18404.169921875,118.2483955242617,620.2630004882812,1.1206001043319702,1328.0,50.32330322265625,18085.44921875,121.39505972228298,626.3519897460938,1.126887559890747,1338.5,50.84256329184781,18404.169921875,4892900.0,64550200,0.0,35.0,35113900.0,120670000.0
2016-09-10,,623.5089721679688,,,,,,625.094970703125,,,,,,622.39501953125,,,,,,622.927001953125,,,,,,45016800,,,,
2016-09-11,,606.718994140625,,,,,,628.8179931640625,,,,,,600.5059814453125,,,,,,623.4240112304688,,,,,,73610800,,,,
2016-09-12,119.72052001953125,608.2429809570312,1.1241133213043213,1321.0,51.07533645629883,18325.0703125,120.23576134630913,608.458984375,1.1262530088424683,1329.300048828125,51.218580034718045,18358.689453125,116.21502581337802,605.4110107421875,1.1214659214019775,1319.9000244140625,49.78614425052591,17994.83984375,116.73946988374453,607.0050048828125,1.1241008043289185,1327.0,50.13530025947297,18028.94921875,6381100.0,72812304,0.0,177.0,29303000.0,103260000.0
2016-09-13,118.46920013427734,609.2410278320312,1.1243535280227661,1319.0,50.60978698730469,18066.75,119.62850702666033,611.1929931640625,1.1260005235671997,1324.5999755859375,50.71722221768775,18262.990234375,118.00916128219433,606.9249877929688,1.1219995021820068,1315.0,50.18005631135991,18028.060546875,118.89244205547321,608.0250244140625,1.1241259574890137,1324.5999755859375,50.58292988730683,18262.990234375,4552400.0,86920600,0.0,79.0,30130200.0,102830000.0
2016-09-14,117.46633911132812,610.6840209960938,1.12186861038208,1321.5,50.36807632446289,18034.76953125,118.97526624542182,611.9520263671875,1.1275228261947632,1322.300048828125,50.69932991735487,18163.48046875,117.16271173175589,608.4099731445312,1.1214534044265747,1319.199951171875,50.1621638672363,17992.2109375,118.60724071584737,608.8410034179688,1.121956706047058,1319.199951171875,50.4844628142681,18073.390625,3955400.0,47877700,0.0,73.0,24062500.0,103360000.0
2016-09-15,117.5583267211914,607.155029296875,1.1247328519821167,1313.5,51.20067596435547,18212.48046875,118.19318961134796,611.0859985351562,1.1281588077545166,1320.699951171875,51.343919547821265,18250.109375,116.7946675515975,607.155029296875,1.1220952272415161,1310.800048828125,50.11739615094561,18015.490234375,117.3743139857886,610.5880126953125,1.1245431900024414,1320.699951171875,50.269594379426,18024.91015625,3462400.0,59464600,0.0,37.0,26847000.0,99550000.0
2016-09-16,116.57384490966797,606.9730224609375,1.124593734741211,1305.800048828125,51.254390716552734,18123.80078125,117.50312537709735,609.260986328125,1.124985933303833,1312.5999755859375,51.59459548891755,18217.2109375,116.24261636721069,606.7349853515625,1.115599513053894,1305.800048828125,50.806754116408165,18070.2109375,117.50312537709735,607.2459716796875,1.1247961521148682,1312.199951171875,51.59459548891755,18217.2109375,8035600.0,64963400,0.0,4.0,44607000.0,278510000.0
2016-09-17,,605.9840087890625,,,,,,607.8599853515625,,,,,,605.1920166015625,,,,,,607.218017578125,,,,,,37140300,,,,
2016-09-18,,609.8740234375,,,,,,610.1580200195312,,,,,,605.8560180664062,,,,,,606.2830200195312,,,,,,48679400,,,,
2016-09-19,117.29151916503906,609.2269897460938,1.1158473491668701,1313.5,50.96791076660156,18120.169921875,118.04598266824047,610.9320068359375,1.1209995746612549,1313.5,51.70203462134255,18254.880859375,117.09829665283553,608.27001953125,1.1153992414474487,1313.5,50.89628726116502,18093.05078125,117.30991763210602,609.8709716796875,1.116071343421936,1313.5,51.27230383431344,18154.8203125,3168100.0,54796400,0.0,20.0,20937100.0,78090000.0
2016-09-20,117.57672119140625,608.31201171875,1.118067979812622,1313.699951171875,50.8604736328125,18129.9609375,118.22997546641308,609.5250244140625,1.1213276386260986,1313.699951171875,51.343918583431275,18227.2109375,117.37430298964506,607.93798828125,1.1165997982025146,1313.699951171875,50.806756009323145,18128.80078125,117.72392996201013,609.2540283203125,1.1179429292678833,1313.699951171875,51.343918583431275,18175.359375,2639300.0,72710896,0.0,97.0,17384000.0,72450000.0
2016-09-21,120.12535095214844,597.1489868164062,1.1153992414474487,1326.9000244140625,51.71098327636719,18293.69921875,120.1897631346565,603.5880126953125,1.1169440746307373,1326.9000244140625,51.79155800837177,18307.4296875,117.9355613752348,595.8829956054688,1.112599492073059,1324.0,51.102200586461635,18121.5703125,117.9355613752348,603.5880126953125,1.1155734062194824,1326.300048828125,51.48716495582073,18164.9609375,3227800.0,82776200,0.0,76.0,33707300.0,94090000.0
2016-09-22,121.33064270019531,596.2979736328125,1.1193194389343262,1340.4000244140625,51.76469421386719,18392.4609375,121.89189066290051,598.4869995117188,1.1258726119995117,1340.4000244140625,51.92584365705304,18449.880859375,120.68659111330531,596.2130126953125,1.1182055473327637,1338.199951171875,51.59459354170261,18343.759765625,120.9442117480613,597.2789916992188,1.1193194389343262,1338.5999755859375,51.854220164438836,18343.759765625,3253100.0,67085300,0.0,23.0,19822200.0,73030000.0
2016-09-23,121.2478256225586,602.8419799804688,1.1210134029388428,1337.199951171875,51.41554641723633,18261.44921875,121.71706014681192,603.2050170898438,1.122999906539917,1337.199951171875,51.845277195800854,18383.759765625,120.53936193595369,595.7860107421875,1.1196001768112183,1337.199951171875,51.37078343481856,18254.83984375,120.7601856152159,596.198974609375,1.1209505796432495,1337.199951171875,51.80946544378798,18377.359375,2330700.0,51067000,0.0,40.0,19955300.0,87170000.0
2016-09-24,,602.625,,,,,,604.5800170898438,,,,,,602.0449829101562,,,,,,602.9609985351562,,,,,,35359500,,,,
2016-09-25,,600.8259887695312,,,,,,603.3809814453125,,,,,,599.7109985351562,,,,,,602.7490234375,,,,,,33977800,,,,
2016-09-26,120.13455963134766,608.0430297851562,1.123923897743225,1339.699951171875,50.94105529785156,18094.830078125,121.06383311302501,608.1430053710938,1.1279042959213257,1341.800048828125,51.15591899067746,18217.759765625,120.00573526749348,600.3489990234375,1.1221996545791626,1335.199951171875,50.87838643617761,18083.3203125,120.59459851046421,600.8070068359375,1.123974323272705,1335.199951171875,51.1022047750694,18217.759765625,2219900.0,59153800,0.0,24.0,21688700.0,95510000.0
2016-09-27,120.82460021972656,606.166015625,1.124985933303833,1325.9000244140625,51.881080627441406,18228.30078125,121.21103113676533,608.2479858398438,1.1260005235671997,1328.699951171875,51.97956122208476,18238.099609375,119.48128071255056,604.1099853515625,1.1193996667861938,1325.9000244140625,50.74408329735229,18052.16015625,119.87690735168415,608.02197265625,1.1250745058059692,1328.0,50.96790158874315,18099.2109375,1939000.0,49422400,0.0,48.0,28065100.0,84130000.0
2016-09-28,121.661865234375,604.72802734375,1.121956706047058,1319.4000244140625,51.952701568603516,18339.240234375,121.78147982292218,606.5900268554688,1.123721718788147,1319.4000244140625,51.97956208635038,18349.859375,120.15293843126908,604.6069946289062,1.1184005737304688,1319.4000244140625,51.63040267721043,18179.33984375,121.07301609265734,606.2429809570312,1.1218308210372925,1319.4000244140625,51.81841264065383,18240.220703125,1773000.0,48722600,0.0,10551.0,20536400.0,97650000.0
2016-09-29,120.55776977539062,605.6929931640625,1.1224982738494873,1321.699951171875,51.388671875,18143.44921875,122.16790561506423,606.823974609375,1.1249998807907104,1325.0,52.078029083772044,18366.23046875,120.23573699174776,604.8480224609375,1.1199462413787842,1314.699951171875,51.218567818252325,18091.640625,121.26623347584271,605.0189819335938,1.1224603652954102,1321.199951171875,51.755733670598765,18322.880859375,2199400.0,55658600,0.0,6108.0,25463500.0,95880000.0
2016-09-30,121.21104431152344,609.7349853515625,1.121956706047058,1313.300048828125,51.56772994995117,18308.150390625,122.02991292362094,609.7349853515625,1.1249998807907104,1327.699951171875,51.719928155084375,18369.619140625,120.77860665846693,604.1420288085938,1.1154004335403442,1312.9000244140625,51.33496044322474,18181.80078125,121.53306309108831,605.7150268554688,1.1222084760665894,1320.5999755859375,51.5408728494201,18181.80078125,3118900.0,56122400,0.0,868.0,29910800.0,135470000.0
2016-10-01,,613.9829711914062,,,,,,615.2369995117188,,,,,,609.9290161132812,,,,,,609.9290161132812,,,,,,56357000,,,,
2016-10-02,,610.8920288085938,,,,,,614.0050048828125,,,,,,609.6820068359375,,,,,,613.947998046875,,,,,,39249800,,,,
2016-10-03,121.79991149902344,612.1329956054688,1.1234692335128784,1309.0,51.406593322753906,18253.849609375,122.11273460173996,612.5679931640625,1.1243535280227661,1316.800048828125,51.52297981270921,18279.80078125,120.29098437143752,610.4550170898438,1.1206001043319702,1308.199951171875,51.08429779050319,18203.75,120.78782023814765,610.968017578125,1.1235954761505127,1313.5,51.39764209207892,18279.599609375,2439400.0,46798300,0.0,299.0,19189500.0,68520000.0
2016-10-04,121.6802749633789,610.2039794921875,1.121038556098938,1266.300048828125,51.24543762207031,18168.44921875,122.58194717199811,612.0540161132812,1.1249998807907104,1310.199951171875,51.56773309367907,18313.76953125,121.16503370131079,609.47900390625,1.1140000820159912,1266.300048828125,51.003713456966665,18116.259765625,122.15871929498707,612.052001953125,1.1213276386260986,1307.5999755859375,51.272294724238684,18267.6796875,2829200.0,49801600,0.0,1893.0,20085900.0,79710000.0
2016-10-05,123.89768981933594,612.510986328125,1.121076226234436,1265.199951171875,51.603553771972656,18281.029296875,124.1184995238483,613.8140258789062,1.1239995956420898,1274.0,51.890040962009685,18315.8203125,121.95632494461103,609.6170043945312,1.1192004680633545,1261.300048828125,51.263348953104924,18205.5,122.30594498984699,610.218017578125,1.121076226234436,1272.0999755859375,51.29020947511862,18205.5,3137500.0,68077504,0.0,246.0,16726400.0,76190000.0
2016-10-06,123.67681884765625,613.02099609375,1.120824933052063,1249.800048828125,51.69308090209961,18268.5,124.21046549523693,613.8189697265625,1.1212018728256226,1265.300048828125,51.80051273988562,18288.119140625,122.99595642710113,611.468994140625,1.114951491355896,1249.800048828125,51.28125259605959,18162.970703125,124.05405400117742,612.469970703125,1.120824933052063,1265.300048828125,51.69308090209961,18280.419921875,3614900.0,56812100,0.0,114.0,16212600.0,78660000.0
2016-10-07,123.15241241455078,617.1209716796875,1.1144545078277588,1248.9000244140625,51.746788024902344,18240.490234375,123.89767314553328,617.9119873046875,1.1201971769332886,1263.5999755859375,51.9079374671047,18319.73046875,121.9470987694404,611.8209838867188,1.110600233078003,1248.9000244140625,51.406583267453364,18149.349609375,123.22600627996806,612.6079711914062,1.1145787239074707,1253.9000244140625,51.79155099991498,18295.349609375,4302000.0,64071400,0.0,169.0,20089000.0,82680000.0
2016-10-08,,619.1079711914062,,,,,,619.8489990234375,,,,,,617.3410034179688,,,,,,617.3410034179688,,,,,,42345900,,,,
2016-10-09,,616.7520141601562,,,,,,619.197998046875,,,,,,616.6069946289062,,,,,,619.1719970703125,,,,,,39243400,,,,
2016-10-10,124.98336791992188,618.9940185546875,1.1196954250335693,,51.96166229248047,18329.0390625,125.9310469530523,621.3179931640625,1.1201971769332886,,52.27500657622079,18399.9609375,123.8332706428924,616.197021484375,1.1150758266448975,,51.80946405809477,18282.94921875,123.8332706428924,616.822021484375,1.1195449829101562,,51.845275809149825,18282.94921875,3343300.0,67481104,0.0,,18196500.0,72110000.0
2016-10-11,123.05118560791016,641.072021484375,1.1140819787979126,1253.0,51.20067596435547,18128.66015625,124.84533415402542,642.0800170898438,1.1143302917480469,1258.9000244140625,51.94375440153182,18312.330078125,122.61874800458106,618.5,1.105600357055664,1253.0,50.93209467225665,18061.9609375,124.1552759409603,619.2379760742188,1.1143302917480469,1258.9000244140625,51.82736792271698,18308.4296875,3607300.0,103590000,0.0,26.0,26497400.0,88610000.0
2016-10-12,122.5175552368164,636.1920166015625,1.1061947345733643,1251.0999755859375,51.12904739379883,18144.19921875,123.54803781312495,641.3369750976562,1.1061947345733643,1254.0,51.272290953489,18193.9609375,122.37033942898029,635.9650268554688,1.1006003618240356,1251.0999755859375,50.493404311123456,18082.08984375,123.06959345729362,640.8709716796875,1.1061947345733643,1251.699951171875,51.12904739379883,18132.630859375,2264200.0,92370200,0.0,127.0,22177500.0,72230000.0
2016-10-13,122.71995544433594,636.7860107421875,1.1011881828308105,1255.0,50.958946228027344,18098.939453125,123.22598689565694,638.8330078125,1.1048502922058105,1259.0,51.299150982412634,18137.69921875,120.8889959562954,635.0289916992188,1.0986005067825317,1255.0,50.42178370232093,17959.94921875,121.83667476627961,636.030029296875,1.1013215780258179,1258.699951171875,50.76198845670622,18088.3203125,3544200.0,61620700,0.0,315.0,25313700.0,83160000.0
2016-10-14,122.83039093017578,640.3779907226562,1.1049723625183105,1253.0999755859375,51.406593322753906,18138.380859375,124.44052714087097,641.2849731445312,1.1058276891708374,1253.9000244140625,51.69308393230467,18261.109375,122.81198544248552,637.0079956054688,1.098538875579834,1250.5999755859375,51.1380120049466,18138.380859375,123.80567118865595,637.0079956054688,1.1049723625183105,1253.9000244140625,51.1380120049466,18177.349609375,2317400.0,58144600,0.0,311.0,27402500.0,87050000.0
2016-10-15,,638.64599609375,,,,,,642.1019897460938,,,,,,637.3900146484375,,,,,,640.3109741210938,,,,,,39035400,,,,
2016-10-16,,641.6309814453125,,,,,,642.8980102539062,,,,,,638.9010009765625,,,,,,639.0830078125,,,,,,40298100,,,,
2016-10-17,123.2904052734375,639.1929931640625,1.0967799425125122,1254.4000244140625,51.2275276184082,18086.400390625,124.56011692479031,642.3280029296875,1.1012003421783447,1255.0,51.44239124882289,18162.279296875,122.67395493178282,638.6630249023438,1.0965272188186646,1249.9000244140625,50.91417998585938,18063.01953125,122.83036644779035,641.8179931640625,1.0968520641326904,1249.9000244140625,51.352865305349404,18135.849609375,2435100.0,58063600,0.0,41.0,23830000.0,75960000.0
2016-10-18,124.3024673461914,637.9600219726562,1.1015641689300537,1260.800048828125,51.62145233154297,18161.939453125,124.8913163442618,640.7360229492188,1.1029006242752075,1261.699951171875,51.88108237796363,18225.80078125,124.13684610712325,635.9959716796875,1.09719979763031,1260.800048828125,51.397634032600244,18129.44921875,124.23805518675725,639.4110107421875,1.1012003421783447,1260.9000244140625,51.50506585983781,18145.060546875,2271000.0,65546700,0.0,11.0,19149500.0,74600000.0
2016-10-19,125.29618072509766,630.52001953125,1.0976948738098145,1267.9000244140625,51.50506591796875,18202.619140625,126.00464452059117,638.8740234375,1.100473165512085,1271.5,51.78260183844161,18252.19921875,124.5141230644757,628.0130004882812,1.0955997705459595,1262.9000244140625,51.38868286132845,18169.25,124.59692669219939,638.1339721679688,1.0975743532180786,1262.9000244140625,51.45135171188745,18178.2109375,2265900.0,69381696,0.0,219.0,22878400.0,88040000.0
2016-10-20,124.98336791992188,630.8569946289062,1.0975141525268555,1265.5999755859375,51.254390716552734,18162.349609375,125.82064210702495,631.9169921875,1.1029006242752075,1270.5,51.49611489045434,18249.05078125,124.55093022061692,628.2579956054688,1.0916005373001099,1265.5,50.726179391774295,18129.0703125,125.05697583036458,630.6630249023438,1.0975743532180786,1270.0,51.478209016625016,18161.869140625,2539700.0,56957300,0.0,415.0,49455600.0,88830000.0
2016-10-21,124.79012298583984,632.8280029296875,1.0930395126342773,1265.9000244140625,53.41199493408203,18145.7109375,125.30536416915369,634.093994140625,1.093135118484497,1265.9000244140625,54.11926152821523,18168.759765625,123.52041147033835,630.6939697265625,1.0862481594085693,1265.9000244140625,53.259800140891734,18049.76953125,123.95284904332017,630.8250122070312,1.0930275917053223,1265.9000244140625,53.967063319828966,18152.630859375,2205000.0,55951000,0.0,224.0,80032200.0,117810000.0
2016-10-22,,657.2940063476562,,,,,,658.197021484375,,,,,,632.8499755859375,,,,,,633.135986328125,,,,,,78556496,,,,
2016-10-23,,657.0709838867188,,,,,,661.1290283203125,,,,,,653.885986328125,,,,,,657.6209716796875,,,,,,54474600,,,,
2016-10-24,126.46465301513672,653.760986328125,1.0882576704025269,1262.0,54.61166000366211,18223.029296875,127.78037117642869,657.2520141601562,1.0901999473571777,1269.199951171875,54.61166000366211,18275.0390625,125.5077785663262,652.594970703125,1.0860475301742554,1261.800048828125,53.65371804402666,18191.1796875,125.5077785663262,657.1610107421875,1.0884946584701538,1269.199951171875,53.66266927248861,18197.140625,3814200.0,62218200,0.0,42.0,54067000.0,88540000.0
2016-10-25,127.9091796875,657.5880126953125,1.0875475406646729,1271.9000244140625,54.60270690917969,18169.26953125,128.27720507670261,664.4240112304688,1.0900002717971802,1274.0999755859375,54.9429082222418,18241.689453125,126.37265192671258,653.697998046875,1.0853402614593506,1264.0999755859375,54.43260283745285,18151.69921875,126.53825914007315,654.0020141601562,1.0875475406646729,1264.0999755859375,54.47736580862462,18206.51953125,5209100.0,90378800,0.0,61.0,35137200.0,83190000.0
2016-10-26,133.9080810546875,678.3040161132812,1.0887316465377808,1264.800048828125,54.28041076660156,18199.330078125,134.50613988845095,679.72802734375,1.0948106050491333,1274.0,54.79071617690721,18236.0390625,125.79300432744546,657.677978515625,1.0876659154891968,1264.800048828125,54.13716720257184,18062.30078125,127.3663290830626,657.677978515625,1.0887197256088257,1274.0,54.4415602030345,18103.80078125,13272000.0,88877104,0.0,279.0,29911600.0,86340000.0
2016-10-27,131.8563232421875,688.31298828125,1.091202735900879,1267.9000244140625,53.8059196472168,18169.6796875,134.54294824386352,688.593994140625,1.0942115783691406,1269.4000244140625,54.459472109157055,18253.19921875,130.44860558787215,678.0399780273438,1.0893957614898682,1267.9000244140625,53.79696841762144,18149.19921875,134.1749228066418,678.2139892578125,1.0911074876785278,1269.4000244140625,54.26251090609581,18234.810546875,7857100.0,96105296,0.0,338.0,28479900.0,83530000.0
2016-10-28,131.580322265625,689.6510009765625,1.0900371074676514,1275.5,53.60000228881836,18161.189453125,132.49120434966733,690.4439697265625,1.0952903032302856,1281.5,54.181931199732205,18257.060546875,130.8074602763442,684.1619873046875,1.089751958847046,1262.0,53.34037567205614,18094.970703125,132.2335836865737,688.0,1.0900014638900757,1270.300048828125,53.72533998281309,18193.7890625,4636100.0,81145504,0.0,560.0,33574700.0,107850000.0
2016-10-29,,714.47900390625,,,,,,720.4019775390625,,,,,,690.052001953125,,,,,,690.2890014648438,,,,,,134760992,,,,
2016-10-30,,701.864013671875,,,,,,714.1179809570312,,,,,,696.4749755859375,,,,,,714.1179809570312,,,,,,100665000,,,,
2016-10-31,131.0466766357422,700.9719848632812,1.0984665155410767,1271.5,53.64475631713867,18142.419921875,131.89316058129214,709.2890014648438,1.0984183549880981,1276.5999755859375,54.09239281544001,18193.6796875,130.78905597032204,691.6820068359375,1.0939244031906128,1271.5,53.64475631713867,18130.580078125,131.61713442854963,702.6400146484375,1.0984183549880981,1276.5999755859375,53.85962333900931,18176.599609375,3075900.0,97064400,0.0,58.0,26434700.0,110080000.0
2016-11-01,131.02825927734375,729.7930297851562,1.0973334312438965,1286.4000244140625,53.53733825683594,18037.099609375,132.39916596739351,736.4520263671875,1.1050944328308105,1290.699951171875,53.734299459511014,18177.009765625,130.47620708102497,701.3369750976562,1.0961787700653076,1279.0,53.04493866534458,17940.83984375,131.52509502261424,701.3369750976562,1.0973334312438965,1279.300048828125,53.68953648122932,18158.240234375,3245000.0,130527000,0.0,49.0,24533000.0,101280000.0
2016-11-02,129.50096130371094,740.8289794921875,1.1057054996490479,1306.800048828125,53.206085205078125,17959.640625,131.45152191212978,740.8289794921875,1.1119760274887085,1307.0,53.65372179376955,18044.150390625,129.3537454738333,722.3489990234375,1.10515558719635,1288.300048828125,53.089698735763434,17931.890625,130.6510586509908,730.0659790039062,1.1059499979019165,1288.300048828125,53.55524119782606,18017.720703125,2782100.0,84865200,0.0,30.0,22147000.0,88610000.0
2016-11-03,128.82928466796875,688.7000122070312,1.1097548007965088,1302.0999755859375,53.00912857055664,17930.669921875,129.63894350469877,745.7730102539062,1.1128422021865845,1303.0999755859375,53.39409634314387,18006.9609375,128.2128342880208,678.156005859375,1.1060845851898193,1287.300048828125,52.91960261119998,17904.0703125,129.51013318708684,742.3460083007812,1.1097548007965088,1296.4000244140625,53.29561573873368,17978.75,2280800.0,172808000,0.0,73.0,21600400.0,77860000.0
2016-11-04,128.38763427734375,703.2349853515625,1.1102476119995117,1303.300048828125,52.56149673461914,17888.279296875,129.5929478404016,706.9299926757812,1.1125946044921875,1303.300048828125,53.07180226290113,17986.759765625,127.70678577404097,685.56298828125,1.1084016561508179,1296.699951171875,52.39139603025739,17883.560546875,127.99200761075119,689.1240234375,1.1102476119995117,1300.0,52.507782520187405,17928.349609375,2951500.0,99907696,0.0,11.0,28697000.0,97760000.0
2016-11-05,,703.4180297851562,,,,,,707.510009765625,,,,,,697.739013671875,,,,,,703.5250244140625,,,,,,53752300,,,,
2016-11-06,,711.52197265625,,,,,,714.2579956054688,,,,,,699.5599975585938,,,,,,703.81201171875,,,,,,59902200,,,,
2016-11-07,131.5987091064453,703.1309814453125,1.1101243495941162,1278.300048828125,54.0924072265625,18259.599609375,131.6631212827287,710.7360229492188,1.1112345457077026,1294.5,54.181936599192156,18263.30078125,130.18179566019418,699.9030151367188,1.1033873558044434,1278.300048828125,53.519432902518105,17994.640625,130.19099138283272,710.7360229492188,1.1096316576004028,1292.0,53.519432902518105,17994.640625,3228200.0,65047100,0.0,34.0,31664800.0,93450000.0
2016-11-08,131.83975219726562,709.8480224609375,1.1052166223526,1273.4000244140625,54.13716125488281,18332.740234375,132.86888165259768,712.9869995117188,1.1068068742752075,1289.4000244140625,54.41469370865204,18400.5,130.99604854124675,702.3900146484375,1.1030588150024414,1273.199951171875,53.850674158297785,18200.75,131.58015324881086,703.0889892578125,1.1050456762313843,1284.0999755859375,54.208781321431275,18251.380859375,2823800.0,79660800,0.0,50.0,22935400.0,79820000.0
2016-11-09,134.51919555664062,723.2730102539062,1.1019041538238525,1272.5999755859375,53.868587493896484,18589.689453125,135.22383340120282,740.0460205078125,1.1301988363265991,1318.5999755859375,54.244604018609245,18650.060546875,131.2278345614004,708.6099853515625,1.093398094177246,1270.0,53.000174801119506,18252.55078125,131.28347503366717,709.8250122070312,1.1020498275756836,1272.199951171875,53.7163926872435,18317.259765625,5494400.0,132429000,0.0,108.0,49632500.0,173110000.0
2016-11-10,136.92977905273438,715.5339965820312,1.0920606851577759,1265.5,52.552528381347656,18807.880859375,138.45955964687852,723.0180053710938,1.0955302715301514,1287.5,54.155067950227526,18873.66015625,135.72449008460873,711.2100219726562,1.0866104364395142,1253.300048828125,51.594586497200616,18603.140625,135.83574273957709,722.843994140625,1.0920368432998657,1274.4000244140625,54.14611330727533,18603.140625,6508300.0,68807800,0.0,63.0,57822400.0,164390000.0
2016-11-11,137.69932556152344,716.4110107421875,1.0889687538146973,,52.83901596069336,18847.66015625,137.77349872246484,718.3179931640625,1.0925379991531372,,52.92854189985208,18855.779296875,135.88211848616913,714.4099731445312,1.0856997966766357,,51.934788265290216,18736.9609375,136.40131646567494,715.5549926757812,1.0889687538146973,,52.1317494296742,18781.650390625,3585200.0,63119700,0.0,,38767800.0,107300000.0
2016-11-12,,705.0540161132812,,,,,,717.1480102539062,,,,,,704.0349731445312,,,,,,716.7520141601562,,,,,,64622500,,,,
2016-11-13,,702.031005859375,,,,,,705.2570190429688,,,,,,687.3150024414062,,,,,,705.1959838867188,,,,,,80318096,,,,
2016-11-14,139.06222534179688,705.02099609375,1.0824854373931885,1221.199951171875,52.03327178955078,18868.689453125,139.1549311813344,706.2839965820312,1.0874292850494385,1229.5,52.89273656397047,18934.05078125,137.41191143894162,699.8079833984375,1.0710800886154175,1210.4000244140625,51.281242246430956,18815.75,137.41191143894162,701.9970092773438,1.082602620124817,1227.800048828125,52.839018948320536,18876.76953125,4490900.0,62993000,0.0,216.0,41328400.0,112250000.0
2016-11-15,137.31919860839844,711.6190185546875,1.0750375986099243,1224.0,53.06078338623047,18923.060546875,138.56156727019743,715.718017578125,1.0816657543182373,1226.0,53.61960506165331,18925.259765625,136.46622844595058,705.260009765625,1.072369933128357,1222.5,52.56505736432195,18806.060546875,137.62515760369243,705.7940063476562,1.0746910572052002,1224.300048828125,52.57407250265308,18858.2109375,3856600.0,72038496,0.0,20.0,35904100.0,100660000.0
2016-11-16,135.77085876464844,744.197998046875,1.0727311372756958,1223.4000244140625,53.7638053894043,18868.140625,137.5973320850739,747.614990234375,1.0760787725448608,1229.300048828125,53.772817087633655,18909.849609375,135.4927129623396,709.0390014648438,1.067121982574463,1223.0,53.006695522253466,18825.890625,136.5682025194894,711.1669921875,1.0726161003112793,1229.300048828125,53.12386479057089,18909.849609375,3559700.0,141294000,0.0,66.0,27332500.0,87320000.0
2016-11-17,134.74169921875,740.9769897460938,1.0706638097763062,1216.5,54.656124114990234,18903.8203125,136.40127902969687,755.64501953125,1.0750375986099243,1225.0,54.93553496104812,18904.029296875,134.4357403189951,739.510986328125,1.0666905641555786,1211.0,54.052240482944185,18845.26953125,136.1324137737741,744.8759765625,1.0705492496490479,1224.5999755859375,54.448820624663924,18866.220703125,3656100.0,108579000,0.0,1139.0,32132700.0,89940000.0
2016-11-18,135.68743896484375,751.5850219726562,1.062304139137268,1208.5,54.39473342895508,18867.9296875,135.91922480923392,752.8820190429688,1.0639996528625488,1211.9000244140625,55.106778007169396,18915.740234375,133.93513854713743,736.8900146484375,1.057305932044983,1207.199951171875,54.34966805629023,18853.830078125,134.60266876366273,740.7050170898438,1.0624734163284302,1211.9000244140625,54.78230182275439,18905.330078125,2214400.0,87363104,0.0,607.0,27686300.0,109880000.0
2016-11-19,,751.6160278320312,,,,,,756.2369995117188,,,,,,744.4669799804688,,,,,,751.8330078125,,,,,,110608000,,,,
2016-11-20,,731.0260009765625,,,,,,755.47998046875,,,,,,717.9439697265625,,,,,,751.8790283203125,,,,,,154116000,,,,
2016-11-21,136.30860900878906,739.2479858398438,1.0584250688552856,1209.5999755859375,54.85441207885742,18956.689453125,137.6715107623758,741.7219848632812,1.0650999546051025,1209.5999755859375,54.95355796693886,18960.759765625,135.84503736871423,730.510009765625,1.0585371255874634,1209.5999755859375,54.45782852653165,18883.099609375,136.4847684955509,731.2650146484375,1.0585371255874634,1209.5999755859375,54.52993587723369,18898.6796875,2825900.0,60802400,0.0,19.0,19652600.0,80520000.0
2016-11-22,138.62646484375,751.3469848632812,1.0638864040374756,1211.0,55.0887451171875,19023.869140625,138.84897017305568,753.8699951171875,1.065870761871338,1211.0999755859375,55.214929522090706,19043.900390625,137.10595045613275,736.5269775390625,1.0587276220321655,1207.5999755859375,54.80933777440673,18962.8203125,137.1244831355192,739.6430053710938,1.0638750791549683,1210.4000244140625,54.962560712284294,18970.390625,3770000.0,129906000,0.0,19.0,23206700.0,85310000.0
